name,gcode,bsMtxNoSrt,primMatrix,isPrim,phi,phi_sym,inPoly,outPoly,inv_phi,bar_phi,invbar_phi,sym_type,mFilling(w/Gcode),genus,arrowpoly,cable_arr_poly,namel,name0
"<a href=""/flatknot/5.83"">5.83</a>",O1O2O3U1U4O5O4U2U3U5,"[[ 0 -2 -1  1  1  1]
 [ 2  0  1  2  2  2]
 [ 1 -1  0  1  1  1]
 [-1 -2 -1  0 -1  0]
 [-1 -2 -1  1  0  1]
 [-1 -2 -1  0 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  1 -1 -2]
 [-1 -1  0  0 -1 -2]
 [-1 -1  0  0 -1 -2]
 [ 1  1  1  1  0 -1]
 [ 2  2  2  2  1  0]]",True,"[-1, -1, -1, 1, 2, -1, -1, 1, 2, 0, 1, 2, 1, 2, 1]","[-2, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 0]",t^{5} + 18 t^{3} + 2 t,t^{6} + 26 t^{4} + 15 t^{2},"[-2, -1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, -1, -1, 0]","[-1, -1, -1, 1, 2, -1, 0, 1, 1, 1, 1, 1, 1, 1, 0]","[-2, -1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, -1, 0, 1]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{1, 5}, {4}, {3}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{2, 5}, {4}, {3}, {1}], [{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}], [{3, 5}, {4}, {2}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{4, 5}, {3}, {2}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {1, 4}, {3}, {2}], [{5}, {2, 4}, {1, 3}], [{5}, {2, 4}, {3}, {1}], [{5}, {3, 4}, {1, 2}], [{5}, {3, 4}, {2}, {1}], [{5}, {4}, {1, 3}, {2}], [{5}, {4}, {2, 3}, {1}], [{5}, {4}, {3}, {1, 2}], [{5}, {4}, {3}, {2}, {1}]]",2,8 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - 4 K_1 + K_2,-448*K1**2*K2**4 + 544*K1**2*K2**3 - 1232*K1**2*K2**2 + 880*K1**2*K2 - 600*K1**2 + 352*K1*K2**3*K3 + 712*K1*K2*K3 + 8*K1*K3*K4 - 192*K2**6 + 128*K2**4*K4 - 600*K2**4 - 80*K2**2*K3**2 - 16*K2**2*K4**2 + 288*K2**2*K4 + 24*K2**2 + 8*K2*K3*K5 - 144*K3**2 - 38*K4**2 + 404,"<a href=""/flatknot/5.83"">5.83</a>",5.83
"<a href=""/flatknot/5.84"">5.84</a>",O1O2O3U1U4O5O4U3U2U5,"[[ 0 -2  0  0  1  1]
 [ 2  0  2  1  2  2]
 [ 0 -2  0  0  0  1]
 [ 0 -1  0  0  0  0]
 [-1 -2  0  0  0  1]
 [-1 -2 -1  0 -1  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  1  0  0 -2]
 [-1 -1  0  0 -1 -2]
 [ 0  0  0  0  0 -1]
 [ 0  0  1  0  0 -2]
 [ 2  2  2  1  2  0]]",True,"[-1, -1, 0, 0, 2, -1, 0, 0, 2, 0, 1, 2, 0, 1, 2]","[-2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",t^{5} + 15 t^{3} + 2 t,t^{6} + 21 t^{4} + 13 t^{2} + 1,"[-2, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[-1, -1, 0, 0, 2, -1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[-2, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{1, 5}, {4}, {3}, {2}], [{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}], [{2, 5}, {4}, {3}, {1}], [{3, 5}, {1, 4}, {2}], [{3, 5}, {2, 4}, {1}], [{3, 5}, {4}, {1, 2}], [{3, 5}, {4}, {2}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{4, 5}, {3}, {2}, {1}], [{5}, {1, 4}, {2, 3}], [{5}, {1, 4}, {3}, {2}], [{5}, {2, 4}, {1, 3}], [{5}, {2, 4}, {3}, {1}], [{5}, {3, 4}, {1, 2}], [{5}, {3, 4}, {2}, {1}], [{5}, {4}, {1, 3}, {2}], [{5}, {4}, {2, 3}, {1}], [{5}, {4}, {3}, {1, 2}]]",2,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,-64*K1**4 + 32*K1**3*K2*K3 + 64*K1**2*K2**3 - 592*K1**2*K2**2 + 1280*K1**2*K2 - 64*K1**2*K3**2 - 1104*K1**2 + 32*K1*K2**3*K3 - 448*K1*K2**2*K3 - 32*K1*K2**2*K5 + 1080*K1*K2*K3 + 176*K1*K3*K4 - 32*K2**6 + 64*K2**4*K4 - 296*K2**4 - 32*K2**3*K6 - 16*K2**2*K3**2 - 16*K2**2*K4**2 + 488*K2**2*K4 - 870*K2**2 + 24*K2*K3*K5 + 16*K2*K4*K6 - 364*K3**2 - 134*K4**2 - 4*K5**2 - 2*K6**2 + 812,"<a href=""/flatknot/5.84"">5.84</a>",5.84
"<a href=""/flatknot/5.85"">5.85</a>",O1O2O3U1U4O5O4U3U5U2,"[[ 0 -2  1  0  1  0]
 [ 2  0  2  1  2  1]
 [-1 -2  0 -1  0  0]
 [ 0 -1  1  0  0  0]
 [-1 -2  0  0  0  0]
 [ 0 -1  0  0  0  0]]","[[ 0  1  1  0  0 -2]
 [-1  0  0  0  0 -2]
 [-1  0  0  0 -1 -2]
 [ 0  0  0  0  0 -1]
 [ 0  0  1  0  0 -1]
 [ 2  2  2  1  1  0]]",True,"[-1, -1, 0, 0, 2, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",t^{5} + 11 t^{3} + 5 t,t^{6} + 17 t^{4} + 10 t^{2} + 1,"[-2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[-1, -1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 2, 2, 0, 0, 0, 0, 1, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {1, 4}, {3}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}]]",1,- 6 K_1^2 - 4 K_1 K_2 + 2 K_1 + 3 K_2 + 2 K_3 + 2,128*K1**4*K2 - 960*K1**4 + 32*K1**3*K2*K3 - 288*K1**3*K3 - 480*K1**2*K2**2 - 160*K1**2*K2*K4 + 2024*K1**2*K2 - 192*K1**2*K3**2 - 64*K1**2*K4**2 - 1380*K1**2 - 32*K1*K2**2*K3 - 64*K1*K2*K3*K4 + 1440*K1*K2*K3 + 512*K1*K3*K4 + 104*K1*K4*K5 - 24*K2**4 - 16*K2**2*K3**2 - 16*K2**2*K4**2 + 232*K2**2*K4 - 1172*K2**2 + 56*K2*K3*K5 + 32*K2*K4*K6 - 616*K3**2 - 286*K4**2 - 44*K5**2 - 12*K6**2 + 1244,"<a href=""/flatknot/5.85"">5.85</a>",5.85
"<a href=""/flatknot/5.86"">5.86</a>",O1O2O3U2U1O4O5U4U5U3,"[[ 0 -1 -1  2 -1  1]
 [ 1  0  0  2  0  0]
 [ 1  0  0  1  0  0]
 [-2 -2 -1  0 -1  1]
 [ 1  0  0  1  0  1]
 [-1  0  0 -1 -1  0]]","[[ 0  2  1 -1 -1 -1]
 [-2  0  1 -1 -1 -2]
 [-1 -1  0  0 -1  0]
 [ 1  1  0  0  0  0]
 [ 1  1  1  0  0  0]
 [ 1  2  0  0  0  0]]",True,"[-2, -1, 1, 1, 1, -1, 1, 1, 2, 0, 1, 0, 0, 0, 0]","[-2, -1, 1, 1, 1, -1, 1, 1, 2, 0, 1, 0, 0, 0, 0]",t^{5} + 8 t^{3} + 5 t,t^{6} + 16 t^{4} + 14 t^{2} + 1,"[-1, -1, -1, 1, 2, 0, 0, 1, 2, 0, 2, 1, 2, 2, 2]","[-2, -1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 0, 0, 0]","[-1, -1, -1, 1, 2, 0, 0, 0, 1, 0, 0, 2, 1, 1, -1]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{1, 5}, {3, 4}, {2}], [{1, 5}, {4}, {2, 3}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{5}, {1, 4}, {2, 3}]]",1,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,384*K1**4*K2 - 704*K1**4 - 128*K1**3*K3 + 512*K1**2*K2**3 - 1776*K1**2*K2**2 - 128*K1**2*K2*K4 + 1624*K1**2*K2 - 64*K1**2*K3**2 - 600*K1**2 + 160*K1*K2**3*K3 - 288*K1*K2**2*K3 - 96*K1*K2**2*K5 - 64*K1*K2*K3*K4 + 1216*K1*K2*K3 + 144*K1*K3*K4 + 32*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 520*K2**4 - 32*K2**3*K6 - 80*K2**2*K3**2 - 16*K2**2*K4**2 + 400*K2**2*K4 - 366*K2**2 + 88*K2*K3*K5 + 16*K2*K4*K6 - 212*K3**2 - 78*K4**2 - 20*K5**2 - 2*K6**2 + 564,"<a href=""/flatknot/5.86"">5.86</a>",5.86
"<a href=""/flatknot/5.87"">5.87</a>",O1O2O3U2U4O5O4U1U3U5,"[[ 0 -2 -1  1  1  1]
 [ 2  0  0  2  2  1]
 [ 1  0  0  1  1  1]
 [-1 -2 -1  0 -1  0]
 [-1 -2 -1  1  0  1]
 [-1 -1 -1  0 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  1  1 -1 -2]
 [-1 -1  0  0 -1 -1]
 [-1 -1  0  0 -1 -2]
 [ 1  1  1  1  0  0]
 [ 2  2  1  2  0  0]]",True,"[-1, -1, -1, 1, 2, -1, -1, 1, 2, 0, 1, 1, 1, 2, 0]","[-2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, -1, 0, 1]",t^{5} + 14 t^{3} + 3 t,t^{6} + 22 t^{4} + 12 t^{2} + 1,"[-2, -1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, -1, -1, 0]","[-1, -1, -1, 1, 2, -1, 0, 1, 1, 1, 1, 1, 1, 2, 1]","[-2, -1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, -1, 0, 1]","[0, 0, 0]","[[{2, 5}, {1, 4}, {3}], [{2, 5}, {3, 4}, {1}], [{2, 5}, {4}, {1, 3}]]",1,- 2 K_1^2 + K_2,-608*K1**4 + 32*K1**3*K2*K3 - 96*K1**3*K3 + 96*K1**2*K2**3 - 576*K1**2*K2**2 - 224*K1**2*K2*K4 + 1392*K1**2*K2 - 256*K1**2*K3**2 - 912*K1**2 + 1168*K1*K2*K3 + 392*K1*K3*K4 - 72*K2**4 + 144*K2**2*K4 - 728*K2**2 - 408*K3**2 - 146*K4**2 + 800,"<a href=""/flatknot/5.87"">5.87</a>",5.87
"<a href=""/flatknot/5.88"">5.88</a>",O1O2O3U2U4O5O4U1U5U3,"[[ 0 -2 -1  2  1  0]
 [ 2  0  0  3  2  0]
 [ 1  0  0  1  1  0]
 [-2 -3 -1  0 -1 -1]
 [-1 -2 -1  1  0  0]
 [ 0  0  0  1  0  0]]","[[ 0  2  0 -2]
 [-2  0 -1 -3]
 [ 0  1  0  0]
 [ 2  3  0  0]]",False,"[-2, 0, 2, 1, 3, 0]","[-2, 0, 2, 0, 3, 1]",t^{3} + 10 t,t^{4} + 18 t^{2} + 4,"[-2, 0, 2, 2, 1, 1]","[-2, 0, 2, 1, 1, 2]","[-2, 0, 2, 0, 3, 1]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {1, 4}, {3}], [{3, 5}, {2, 4}, {1}], [{5}, {2, 4}, {1, 3}]]",1,- 4 K_1^2 - 4 K_1 K_2 + 2 K_1 + 2 K_2 + 2 K_3 + 1,128*K1**4*K2 - 480*K1**4 - 224*K1**2*K2**2 + 648*K1**2*K2 - 96*K1**2*K3**2 - 128*K1**2*K4**2 - 596*K1**2 + 656*K1*K2*K3 + 408*K1*K3*K4 + 152*K1*K4*K5 - 16*K2**4 - 48*K2**2*K3**2 - 48*K2**2*K4**2 + 144*K2**2*K4 - 572*K2**2 + 56*K2*K3*K5 + 32*K2*K4*K6 - 416*K3**2 - 252*K4**2 - 60*K5**2 - 4*K6**2 + 714,"<a href=""/flatknot/5.88"">5.88</a>",5.88
"<a href=""/flatknot/5.89"">5.89</a>",O1O2O3U2U4O5O4U3U1U5,"[[ 0 -1 -1  0  1  1]
 [ 1  0 -1  1  1  1]
 [ 1  1  0  1  1  1]
 [ 0 -1 -1  0  0  0]
 [-1 -1 -1  0  0  1]
 [-1 -1 -1  0 -1  0]]","[[ 0  1  1  0 -1 -1]
 [-1  0  1  0 -1 -1]
 [-1 -1  0  0 -1 -1]
 [ 0  0  0  0 -1 -1]
 [ 1  1  1  1  0  1]
 [ 1  1  1  1 -1  0]]",True,"[-1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 1, 1, 1, 1, -1]","[-1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 1, 1, 1, 1, -1]",t^{5} + 8 t^{3} + 3 t,t^{6} + 12 t^{4} + 11 t^{2},"[-1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 1, 1, 1, 1, -1]","[-1, -1, 0, 1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 0, -1]","[-1, -1, 0, 1, 1, -1, 1, 1, 1, 1, 1, 1, 0, 0, -1]","[1, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {1, 4}, {3}], [{4, 5}, {2, 3}, {1}], [{5}, {3, 4}, {1, 2}]]",1,- 4 K_1^2 + 2 K_2 + 1,-192*K1**4 - 96*K1**2*K2**2 + 320*K1**2*K2 - 144*K1**2 + 176*K1*K2*K3 - 16*K2**4 + 32*K2**2*K4 - 168*K2**2 - 64*K3**2 - 12*K4**2 + 162,"<a href=""/flatknot/5.89"">5.89</a>",5.89
"<a href=""/flatknot/5.90"">5.90</a>",O1O2O3U4U5O4O5U1U2U3,"[[ 0 -2  0  2 -1  1]
 [ 2  0  1  2  1  3]
 [ 0 -1  0  1 -1  1]
 [-2 -2 -1  0 -3 -1]
 [ 1 -1  1  3  0  1]
 [-1 -3 -1  1 -1  0]]","[[ 0  2  1  0 -1 -2]
 [-2  0 -1 -1 -3 -2]
 [-1  1  0 -1 -1 -3]
 [ 0  1  1  0 -1 -1]
 [ 1  3  1  1  0 -1]
 [ 2  2  3  1  1  0]]",True,"[-2, -1, 0, 1, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1]","[-2, -1, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0]",t^{5} + 29 t^{3} + 54 t,t^{6} + 39 t^{4} + 74 t^{2},"[-2, -1, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0]","[-2, -1, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0]","[-2, -1, 0, 1, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1]","[0, 0, 1]","[[{4, 5}, {1, 3}, {2}]]",0,8 K_1^3 - 4 K_1 K_2 - 4 K_1 - 1,-384*K1**2*K2**4 + 384*K1**2*K2**3 - 672*K1**2*K2**2 + 416*K1**2*K2 - 224*K1**2 + 256*K1*K2**3*K3 + 288*K1*K2*K3 - 192*K2**6 + 128*K2**4*K4 - 384*K2**4 - 32*K2**2*K3**2 - 16*K2**2*K4**2 + 192*K2**2*K4 + 144*K2**2 - 32*K3**2 - 16*K4**2 + 142,"<a href=""/flatknot/5.90"">5.90</a>",5.90
"<a href=""/flatknot/5.91"">5.91</a>",O1O2O3U4U5O4O5U1U3U2,"[[ 0 -2  1  1 -1  1]
 [ 2  0  2  1  1  3]
 [-1 -2  0  0 -2  0]
 [-1 -1  0  0 -2  0]
 [ 1 -1  2  2  0  1]
 [-1 -3  0  0 -1  0]]","[[ 0  1  1  1 -1 -2]
 [-1  0  0  0 -1 -3]
 [-1  0  0  0 -2 -1]
 [-1  0  0  0 -2 -2]
 [ 1  1  2  2  0 -1]
 [ 2  3  1  2  1  0]]",True,"[-1, -1, -1, 1, 2, 0, 0, 1, 3, 0, 2, 1, 2, 2, 1]","[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0]",t^{5} + 24 t^{3} + 45 t,t^{6} + 32 t^{4} + 62 t^{2} + 1,"[-2, -1, 1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0]","[-1, -1, -1, 1, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0]","[-2, -1, 1, 1, 1, 1, 1, 2, 3, 2, 2, 1, 0, 0, 0]","[0, 0, 0]","[[{1, 5}, {2, 4}, {3}], [{2, 5}, {4}, {1, 3}], [{3, 5}, {2, 4}, {1}], [{4, 5}, {1, 3}, {2}], [{4, 5}, {2, 3}, {1}], [{4, 5}, {3}, {1, 2}], [{5}, {2, 4}, {1, 3}]]",1,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,-352*K1**4 + 128*K1**3*K2*K3 - 192*K1**3*K3 + 224*K1**2*K2**3 - 1200*K1**2*K2**2 - 160*K1**2*K2*K4 + 1432*K1**2*K2 - 352*K1**2*K3**2 - 768*K1**2 + 256*K1*K2**3*K3 - 192*K1*K2**2*K3 - 32*K1*K2**2*K5 - 128*K1*K2*K3*K4 + 1536*K1*K2*K3 + 264*K1*K3*K4 + 8*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 488*K2**4 - 304*K2**2*K3**2 - 48*K2**2*K4**2 + 384*K2**2*K4 - 446*K2**2 + 184*K2*K3*K5 + 16*K2*K4*K6 - 340*K3**2 - 70*K4**2 - 12*K5**2 - 2*K6**2 + 620,"<a href=""/flatknot/5.91"">5.91</a>",5.91
"<a href=""/flatknot/5.92"">5.92</a>",O1O2O3U4U5O4O5U3U1U2,"[[ 0 -1  1  0 -1  1]
 [ 1  0  1  0  0  2]
 [-1 -1  0  0 -2  0]
 [ 0  0  0  0 -1  1]
 [ 1  0  2  1  0  1]
 [-1 -2  0 -1 -1  0]]","[[ 0  1  1  0 -1 -1]
 [-1  0  0  0 -1 -2]
 [-1  0  0 -1 -2 -1]
 [ 0  0  1  0  0 -1]
 [ 1  1  2  0  0  0]
 [ 1  2  1  1  0  0]]",True,"[-1, -1, 0, 1, 1, 0, 0, 1, 2, 1, 2, 1, 0, 1, 0]","[-1, -1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",t^{5} + 12 t^{3} + 19 t,t^{6} + 16 t^{4} + 27 t^{2},"[-1, -1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[-1, -1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[-1, -1, 0, 1, 1, 0, 0, 1, 2, 1, 2, 1, 0, 1, 0]","[0, 0, 1]","[[{4, 5}, {3}, {1, 2}]]",0,- 4 K_1^2 + 2 K_2 + 1,-640*K1**4 - 704*K1**2*K2**2 + 800*K1**2*K2 + 144*K1**2 + 448*K1*K2*K3 - 176*K2**4 + 112*K2**2*K4 - 48*K2**2 - 48*K3**2 - 12*K4**2 + 122,"<a href=""/flatknot/5.92"">5.92</a>",5.92
"<a href=""/flatknot/5.93"">5.93</a>",O1O2O3U4U1O5O4U5U2U3,"[[ 0 -1  0  2  0 -1]
 [ 1  0  0  1  1 -1]
 [ 0  0  0  1  1 -1]
 [-2 -1 -1  0 -1 -1]
 [ 0 -1 -1  1  0 -1]
 [ 1  1  1  1  1  0]]","[[ 0  2  0  0 -1 -1]
 [-2  0 -1 -1 -1 -1]
 [ 0  1  0  1  0 -1]
 [ 0  1 -1  0 -1 -1]
 [ 1  1  0  1  0 -1]
 [ 1  1  1  1  1  0]]",True,"[-2, 0, 0, 1, 1, 1, 1, 1, 1, -1, 0, 1, 1, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 1, 1, -1, 0, 1, 1, 1, 1]",t^{5} + 9 t^{3} + 2 t,t^{6} + 15 t^{4} + 17 t^{2} + 1,"[-1, -1, 0, 0, 2, -1, 0, 0, 2, 0, 1, 2, 1, 1, 1]","[-2, 0, 0, 1, 1, 1, 1, 2, 2, -1, 0, 0, 0, 1, 1]","[-1, -1, 0, 0, 2, -1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0]","[[{4, 5}, {3}, {1, 2}]]",1,4 K_1^3 - 2 K_1^2 - 4 K_1 K_2 - K_1 + K_2 + K_3,-16*K1**4 - 192*K1**2*K2**4 + 480*K1**2*K2**3 - 1600*K1**2*K2**2 - 64*K1**2*K2*K4 + 1488*K1**2*K2 - 16*K1**2*K3**2 - 1116*K1**2 + 320*K1*K2**3*K3 - 256*K1*K2**2*K3 - 96*K1*K2**2*K5 + 1384*K1*K2*K3 + 64*K1*K3*K4 + 8*K1*K4*K5 - 32*K2**6 + 64*K2**4*K4 - 520*K2**4 - 32*K2**3*K6 - 112*K2**2*K3**2 - 16*K2**2*K4**2 + 344*K2**2*K4 - 518*K2**2 + 56*K2*K3*K5 + 16*K2*K4*K6 - 324*K3**2 - 42*K4**2 - 8*K5**2 - 2*K6**2 + 736,"<a href=""/flatknot/5.93"">5.93</a>",5.93
"<a href=""/flatknot/5.94"">5.94</a>",O1O2O3U4U1O5O4U5U3U2,"[[ 0 -1  1  1  0 -1]
 [ 1  0  1  0  1 -1]
 [-1 -1  0  0  0 -1]
 [-1  0  0  0  0 -1]
 [ 0 -1  0  0  0 -1]
 [ 1  1  1  1  1  0]]","[[ 0  1  1  0 -1 -1]
 [-1  0  0  0  0 -1]
 [-1  0  0  0 -1 -1]
 [ 0  0  0  0 -1 -1]
 [ 1  0  1  1  0 -1]
 [ 1  1  1  1  1  0]]",True,"[-1, -1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[-1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 1, 2, 1, 1, 0]",t^{5} + 6 t^{3} + 2 t,t^{6} + 10 t^{4} + 12 t^{2} + 1,"[-1, -1, 0, 1, 1, -1, 0, 1, 1, 0, 1, 2, 1, 1, 0]","[-1, -1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1]","[-1, -1, 0, 1, 1, -1, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0]","[[{2, 5}, {4}, {1, 3}], [{3, 5}, {4}, {1, 2}], [{4, 5}, {1, 3}, {2}], [{5}, {2, 4}, {1, 3}]]",1,- 4 K_1^2 + 2 K_2 + 1,-192*K1**4 + 32*K1**3*K2*K3 - 1024*K1**2*K2**2 - 32*K1**2*K2*K4 + 1560*K1**2*K2 - 64*K1**2*K3**2 - 1176*K1**2 - 160*K1*K2**2*K3 + 1320*K1*K2*K3 + 128*K1*K3*K4 - 112*K2**4 + 152*K2**2*K4 - 824*K2**2 - 392*K3**2 - 52*K4**2 + 834,"<a href=""/flatknot/5.94"">5.94</a>",5.94
"<a href=""/flatknot/5.95"">5.95</a>",O1O2O3U4U2O5O4U1U5U3,"[[ 0 -2  0  2  0  0]
 [ 2  0  1  3  1  0]
 [ 0 -1  0  0  0 -1]
 [-2 -3  0  0 -1 -1]
 [ 0 -1  0  1  0  0]
 [ 0  0  1  1  0  0]]","[[ 0  2  0  0  0 -2]
 [-2  0  0 -1 -1 -3]
 [ 0  0  0  0 -1 -1]
 [ 0  1  0  0  0 -1]
 [ 0  1  1  0  0  0]
 [ 2  3  1  1  0  0]]",True,"[-2, 0, 0, 0, 2, 0, 1, 1, 3, 0, 1, 1, 0, 1, 0]","[-2, 0, 0, 0, 2, 0, 1, 1, 3, 0, 1, 1, 0, 1, 0]",t^{5} + 14 t^{3} + 8 t,t^{6} + 22 t^{4} + 24 t^{2},"[-2, 0, 0, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1]","[-2, 0, 0, 0, 2, 1, 1, 2, 1, 0, 0, 1, 1, 2, 1]","[-2, 0, 0, 0, 2, 0, 1, 1, 3, 0, 1, 1, 0, 1, 0]","[0, 0, 1]","[[{2, 5}, {4}, {1, 3}]]",0,-1,-416*K2**4 + 336*K2**2*K4 + 80*K2**2 - 64*K4**2 + 62,"<a href=""/flatknot/5.95"">5.95</a>",5.95
"<a href=""/flatknot/5.96"">5.96</a>",O1O2O3U4U2O5O4U5U1U3,"[[ 0 -1  0  2  0 -1]
 [ 1  0  1  2  1 -1]
 [ 0 -1  0  0  0 -1]
 [-2 -2  0  0 -1 -1]
 [ 0 -1  0  1  0 -1]
 [ 1  1  1  1  1  0]]","[[ 0  2  0  0 -1 -1]
 [-2  0  0 -1 -1 -2]
 [ 0  0  0  0 -1 -1]
 [ 0  1  0  0 -1 -1]
 [ 1  1  1  1  0  1]
 [ 1  2  1  1 -1  0]]",True,"[-2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, -1]","[-2, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 1, 1, 1, -1]",t^{5} + 11 t^{3} + 3 t,t^{6} + 17 t^{4} + 14 t^{2},"[-1, -1, 0, 0, 2, -1, 0, 0, 2, 0, 0, 1, 0, 1, 2]","[-2, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, -1]","[-1, -1, 0, 0, 2, -1, 1, 1, 2, 1, 1, 1, 0, 0, 1]","[0, 0, 0]","[[{2, 5}, {1, 4}, {3}], [{4, 5}, {2, 3}, {1}]]",1,- 6 K_1^2 - 4 K_1 K_2 + 2 K_1 + 3 K_2 + 2 K_3 + 2,-192*K1**4 + 64*K1**3*K2*K3 - 320*K1**2*K2**2 + 592*K1**2*K2 - 224*K1**2*K3**2 - 748*K1**2 + 1088*K1*K2*K3 + 256*K1*K3*K4 + 16*K1*K4*K5 - 56*K2**4 - 80*K2**2*K3**2 - 16*K2**2*K4**2 + 72*K2**2*K4 - 628*K2**2 + 80*K2*K3*K5 + 32*K2*K4*K6 - 504*K3**2 - 118*K4**2 - 28*K5**2 - 12*K6**2 + 724,"<a href=""/flatknot/5.96"">5.96</a>",5.96
